388;"järviruoko {@fi}";"pilliroog {@et}";"közönséges nád {@hu}";"reed {@en}";"riet {@nl}";"Schilfrohr {@de}";"vass {@sv}";"takrør {@nb}";"takrør {@nn}";"tagrør {@da}";"þakreyr {@is}";"nendrė {@lt}";"niedre {@lv}";"kallëmp {@sq}";"καλάμι {@el}";"phragmites {@la}";"cannuccia {@it}";"roseau {@fr}";"caña {@es}";"senill {@ca}";"caniço {@pt}";"stuf {@ro}";"trzcina {@pl}";"rákos {@cs}";"trstina {@sk}";"trst {@sl}";"trska {@hr}";"трска {@sr}";"тръстика {@bg}";"тростник {@ru}";"трыснёг {@be}";"очерет звичайний {@uk}";
390;"kalasääski {@fi}";"kalakotkas {@et}";"halászsas {@hu}";"osprey {@en}";"visarend {@nl}";"Fischadler {@de}";"fiskgjuse {@sv}";"fiskeørn {@nb}";"fiskeørn {@nn}";"fiskeørn {@da}";"gjóður {@is}";"žuvininku {@lt}";"zivjērglis {@lv}";"fajkua deti {@sq}";"ψαραετός {@el}";"haliaeetus {@la}";"falco pescatore {@it}";"balbuzard pêcheur {@fr}";"águila pescadora {@es}";"àguila peixatera {@ca}";"águia-pesqueira {@pt}";"vultur pescar {@ro}";"rybołów {@pl}";"orlovec říční {@cs}";"kršiak rybár {@sk}";"ribji orel {@sl}";"bukoč {@hr}";"орао рибар {@sr}";"орел рибар {@bg}";"скопа {@ru}";"скапа {@be}";"скопа {@uk}";"Q3738585"
392;"kantele {@fi}";"kannel {@et}";"citera {@hu}";"zither {@en}";"citer {@nl}";"Zither {@de}";"kantele {@sv}";"kantele {@nb}";"kantele {@nn}";"kantele {@da}";"kantele {@is}";"kanklės {@lt}";"kokle {@lv}";"qestër {@sq}";"σαντούρι {@el}";"nablium {@la}";"cetra {@it}";"cithare {@fr}";"cítara {@es}";"cítara {@ca}";"cítara {@pt}";"țiteră {@ro}";"kantele {@pl}";"citera {@cs}";"citaru {@sk}";"citre {@sl}";"citra {@hr}";"цитра {@sr}";"цитра {@bg}";"каннель {@ru}";"кантэле {@be}";"кантеле {@uk}";"Q55365924"
394;"kappeli {@fi}";"kabel {@et}";"kápolna {@hu}";"chapel {@en}";"kapel {@nl}";"Kapelle {@de}";"kapell {@sv}";"kapell {@nb}";"kapell {@nn}";"kapel {@da}";"kapella {@is}";"koplyčia {@lt}";"kapela {@lv}";"kapelë {@sq}";"παρεκκλήσιο {@el}";"cappella {@la}";"cappella {@it}";"chapelle {@fr}";"capilla {@es}";"capella {@ca}";"capela {@pt}";"capelă {@ro}";"kaplica {@pl}";"kaple {@cs}";"kaplnka {@sk}";"kapela {@sl}";"kapela {@hr}";"капела {@sr}";"параклис {@bg}";"часовня {@ru}";"капліца {@be}";"каплиця {@uk}";"Q27625064"
395;"karhunkämmen {@fi}";"karu esikäpp {@et}";"medveláb {@hu}";"bear's claw {@en}";"berenklauw {@nl}";"Bärentatze {@de}";"björnram {@sv}";"bjørnelabb {@nb}";"bjørnelabb {@nn}";"bjørnelab {@da}";"bjarnarhrammur {@is}";"lokio letena {@lt}";"lāča ķetna {@lv}";"këmbë ariut {@sq}";"πόδι αρκούδας {@el}";"ursi pes {@la}";"branca d'orso {@it}";"patte d'ours {@fr}";"pata de oso {@es}";"pota d'ós {@ca}";"pata de urso {@pt}";"laba de urs {@ro}";"łapa niedźwiedzia {@pl}";"medvědí tlapa {@cs}";"medvedí laba {@sk}";;"medvjeda šapa {@hr}";"медведа шапа {@sr}";;"медвежья лапа {@ru}";"мядзведжая лапа {@be}";"ведмежа лапа {@uk}";"Q2664696"
396;"karju {@fi}";"kult {@et}";"vadkan {@hu}";"boar {@en}";"beer [ever] {@nl}";"Eber {@de}";"galt {@sv}";"galt {@nb}";"galt {@nn}";"vildsvin {@da}";"villigöltur {@is}";"šernas {@lt}";"kuilis {@lv}";"derr i egër {@sq}";"κάπρος {@el}";"aper {@la}";"cinghiale {@it}";"sanglier {@fr}";"verraco {@es}";"senglar {@ca}";"javali {@pt}";"mistreț {@ro}";"dzik {@pl}";"kanec {@cs}";"kanec {@sk}";"merjasec {@sl}";"divlja svinja {@hr}";"дивља свиња {@sr}";"глиган {@bg}";"кабан {@ru}";"кабан {@be}";"кабан {@uk}";"Q266764"
397;"katos {@fi}";"katusealune {@et}";;"shelter {@en}";"afdak {@nl}";"Brog {@de}";"skjul {@sv}";;;"halvtag {@da}";"skýli {@is}";;;"strehë {@sq}";;"tectum {@la}";"tettoia {@it}";"abri {@fr}";"cobertizo {@es}";"abric {@ca}";"abrigo {@pt}";;"bróg {@pl}";"brah {@cs}";;;"zaklon {@hr}";;;"укрытие {@ru}";;;"Q925002"
398;"kaura {@fi}";"kaer {@et}";"abrakzab {@hu}";"oat {@en}";"haver {@nl}";"Hafer {@de}";"havre {@sv}";"havre {@nb}";"havre {@nn}";"havre {@da}";"hafrar {@is}";"sėjamoji aviža {@lt}";"sējas auzas {@lv}";"tërshëra {@sq}";"βρώμη {@el}";"avena {@la}";"avena {@it}";"avoine {@fr}";"avena {@es}";"civada {@ca}";"aveia-comum {@pt}";"ovăz {@ro}";"owies {@pl}";"oves setý {@cs}";"ovos {@sk}";"ovsa {@sl}";"zob {@hr}";"овас {@sr}";"овес {@bg}";"овёс посевной {@ru}";"авёс пасяўны {@be}";"овас {@uk}";"Q53864832"
399;"metsäkauris {@fi}";"metskits {@et}";"őzbak {@hu}";"roe deer {@en}";"ree {@nl}";"Reh {@de}";"rådjur {@sv}";"rådyr {@nb}";"rådyr {@nn}";"rådyr {@da}";"rádýr {@is}";"stirna {@lt}";"stirna {@lv}";"kaprolli {@sq}";"ζαρκάδι {@el}";"capreolus {@la}";"capriolo {@it}";"chevreuil {@fr}";"corzo {@es}";"cabirol {@ca}";"corça {@pt}";"căprioara {@ro}";"sarna {@pl}";"srnec {@cs}";"srnec {@sk}";"srnjad {@sl}";"srna {@hr}";"срна {@sr}";"сърна {@bg}";"косуля {@ru}";"казуля {@be}";"косуля {@uk}";"Q29818913"
401;"keihäänkärki {@fi}";"odaots {@et}";"dárdahegy {@hu}";"spearhead {@en}";"speerpunt {@nl}";"Speerspitze {@de}";"lansspets {@sv}";"spydspiss {@nb}";"spjotodd {@nn}";"spydspids {@da}";"spjótsoddur {@is}";"ietgalis {@lt}";"šķēpa gals {@lv}";;"αιχμή δόρατος {@el}";"cuspis lanceae {@la}";"ferro di lancia {@it}";"fer de lance {@fr}";"fer de lanza {@es}";"punta de llança {@ca}";"ferro de lança {@pt}";"vârf de lance {@ro}";"grot włóczni {@pl}";"hrotem kopí {@cs}";"hrot {@sk}";;"vrh koplja {@hr}";"врх копља {@sr}";"острие на копие {@bg}";"наконечник копья {@ru}";"наканечнік дзіды {@be}";"наконечник списа {@uk}";"Q3743225"
402;"ranka {@fi}";;"ágcsonk {@hu}";"ragged log {@en}";"verkorte knoestige stam {@nl}";"Ast {@de}";"avhuggen trädstam {@sv}";"kvistet trestamme {@nb}";"kvista stamme {@nn}";"træstamme, afgrenet {@da}";"afhöggvinn tréstofn {@is}";;"zaroti stumbra {@lv}";;;"cauex {@la}";"tronco contronoderoso {@it}";"chicot {@fr}";"paja {@es}";"socó {@ca}";"tronco esgalhado {@pt}";;"ostrzew {@pl}";"ostrev {@cs}";"ostrev {@sk}";;;;;"хлыст {@ru}";;;"Q746152"
403;"kello {@fi}";"kell {@et}";"harang {@hu}";"bell {@en}";"klok {@nl}";"Glocke {@de}";"klocka {@sv}";"klokke {@nb}";"klokke {@nn}";"klokke {@da}";"klukka {@is}";"varpas {@lt}";"zvans {@lv}";"kambana {@sq}";"καμπάνα {@el}";"campana {@la}";"campana {@it}";"cloche {@fr}";"campana {@es}";"campana {@ca}";"sino {@pt}";"clopot {@ro}";"dzwon {@pl}";"zvon {@cs}";"zvon {@sk}";"zvonec {@sl}";"zvono {@hr}";"звоно {@sr}";"звънец {@bg}";"колокол {@ru}";"звон {@be}";"дзвін {@uk}";"Q1531829"
405;"kerjäläinen {@fi}";"kerjus {@et}";"koldus {@hu}";"beggar {@en}";"bedelaar {@nl}";"Bettler {@de}";"tiggare {@sv}";"tigger {@nb}";;"betler {@da}";"betlari {@is}";"elgeta {@lt}";"ubags {@lv}";"lypës {@sq}";"ζητιάνος {@el}";"mendicus {@la}";"povero {@it}";"pauvre {@fr}";"pobre {@es}";"pobre {@ca}";"pobre {@pt}";"cerşetor {@ro}";"żebrak {@pl}";"žebrák {@cs}";"žobrák {@sk}";"berač {@sl}";"prosjak {@hr}";"просјак {@sr}";"просяк {@bg}";"нищий {@ru}";"жабрак {@be}";"жебрак {@uk}";"Q55374780"
406;"ketju {@fi}";"kett {@et}";"lánc {@hu}";"chain {@en}";"keten {@nl}";"Kette {@de}";"kedja {@sv}";"kjede {@nb}";"kjede {@nn}";"kæde {@da}";"keðja {@is}";"grandinė {@lt}";"ķēde {@lv}";"zinxhir {@sq}";"αλυσίδα {@el}";"catena {@la}";"catena {@it}";"chaîne {@fr}";"cadena {@es}";"cadena {@ca}";"cadeia {@pt}";"lanț {@ro}";"łańcuch {@pl}";"řetěz {@cs}";"reťaz {@sk}";"veriga {@sl}";"lanac {@hr}";"ланац {@sr}";"верига {@bg}";"цепь {@ru}";"ланцуг {@be}";"ланцюг {@uk}";"Q1399356"
407;"kirja {@fi}";"raamat {@et}";"könyv {@hu}";"book {@en}";"boek {@nl}";"Buch {@de}";"bok {@sv}";"bok {@nb}";"bok {@nn}";"bog {@da}";"bók {@is}";"knyga {@lt}";"grāmata {@lv}";"libri {@sq}";"βιβλίο {@el}";"liber {@la}";"libro {@it}";"livre {@fr}";"libro {@es}";"llibre {@ca}";"livro {@pt}";"carte {@ro}";"książka {@pl}";"kniha {@cs}";"kniha {@sk}";"knjiga {@sl}";"knjiga {@hr}";"књига {@sr}";"книга {@bg}";"книга {@ru}";"кніга {@be}";"книга {@uk}";"Q997698"
408;"kirjain {@fi}";"kirjatäht {@et}";"betű {@hu}";"letter {@en}";"letter {@nl}";"Buchstabe {@de}";"bokstav {@sv}";"bokstav {@nb}";"bokstav {@nn}";"bogstav {@da}";"bókstafur {@is}";"raidė {@lt}";"burts {@lv}";"shkronja {@sq}";"γράμμα {@el}";"littera {@la}";"lettera {@it}";"lettre {@fr}";"letra {@es}";"lletra {@ca}";"letra {@pt}";"literă {@ro}";"litera {@pl}";"písmeno {@cs}";"písmeno {@sk}";"črka {@sl}";"slovo {@hr}";"слово {@sr}";"буква {@bg}";"буква {@ru}";"літара {@be}";"літера {@uk}";"Q1663553"
409;"kirkonkukko {@fi}";"kirikukukk {@et}";"szélkakas {@hu}";"weathercock {@en}";"windhaan {@nl}";"Wetterhahn {@de}";"kyrktupp {@sv}";"værhane {@nb}";;"vejrhane {@da}";"vindhani {@is}";;;;"ανεμοδείκτης κόκορας {@el}";"cerucha {@la}";"ventarola a forma di gallo {@it}";"girouette coq {@fr}";"veleta en forma de gallo {@es}";"penell en forma de gall {@ca}";"grimpa {@pt}";;"kurek-wiatrowskaz {@pl}";"kohout na střeše {@cs}";"kohút na streche {@sk}";;;;;"петух на шпиле {@ru}";;"флюгер півня {@uk}";"Q55374591"
410;"kirkontorni {@fi}";"kirikutorn {@et}";"templomtorony {@hu}";"steeple {@en}";"kerktoren {@nl}";"Kirchturm {@de}";"kyrktorn {@sv}";"kirketårn {@nb}";"kyrkjetårn {@nn}";"kirketårn {@da}";"kirkjuturn {@is}";;"smaili {@lv}";;"κωδωνοστάσιο {@el}";"campanile {@la}";"campanile [2] {@it}";"clocher [2] {@fr}";"torre de una iglesia {@es}";"campanar [2] {@ca}";"campanário [2] {@pt}";"clopotniță [2] {@ro}";"wieża kościelna {@pl}";"kostelní věž {@cs}";"kostolnú vežu {@sk}";;"zvonik {@hr}";"звоник {@sr}";"шпил {@bg}";"шпиль {@ru}";"шпіль {@be}";"шпиль {@uk}";
411;"piilukirves {@fi}";"lutt {@et}";"bárd {@hu}";"broadaxe {@en}";"bijl [broadaxe] {@nl}";"Beil {@de}";"bila {@sv}";"bile {@nb}";"bile {@nn}";"bil {@da}";"bolöxi {@is}";;;;"ευρύ τσεκούρι {@el}";"securis [broadaxe] {@la}";"mannaia {@it}";"hache de bourreau {@fr}";"hachuela {@es}";;"machada de carrasco {@pt}";;"topór ciesielski {@pl}";"tesařská širočina {@cs}";"tesárska širočina {@sk}";;;;;"широколезвийная секира {@ru}";"шырокалязавая сякера {@be}";"шіроколезвійная сокира {@uk}";
412;"sotakirves {@fi}";"sõjakirves {@et}";"csatabárd {@hu}";"battle axe {@en}";"strijdbijl {@nl}";"Streitaxt {@de}";"stridsyxa {@sv}";"stridsøks {@nb}";"stridsøks {@nn}";"stridsøkse {@da}";"stríðsöxi {@is}";"kovos kirvis {@lt}";"kaujas cirvis {@lv}";"sëpatë luftimi {@sq}";"τσεκούρι μάχης {@el}";"securis consularis {@la}";"ascia d'armi {@it}";"hache d'armes {@fr}";"hacha de armas {@es}";"destral de guerra {@ca}";"machado de guerra {@pt}";"topor de lupta {@ro}";"topór bitewny {@pl}";"bojová sekera {@cs}";"bojová sekera {@sk}";;"sjekirica {@hr}";"бојна секира {@sr}";"бойна брадва {@bg}";"боевой топор {@ru}";"баявая сякера {@be}";"бойова сокира {@uk}";"Q809227"
413;"kellokukka {@fi}";"kellukas {@et}";"harangvirág {@hu}";"bellflower {@en}";"klokje {@nl}";"Glockenblume {@de}";"blåklocka {@sv}";"blåklokke {@nb}";"blåklokke {@nn}";"klokkeblomst {@da}";"bláklukkur {@is}";"katilėlis {@lt}";"pulkstenīte {@lv}";;"καμπανούλα {@el}";"campanula {@la}";"campanula {@it}";"campanule {@fr}";"campánula {@es}";"campanula {@ca}";"campanula {@pt}";"campanula {@ro}";"dzwonek {@pl}";"zvonek {@cs}";"zvonček {@sk}";"zvončnica {@sl}";"zvončić {@hr}";"звончић {@sr}";"камбанка {@bg}";"колокольчик {@ru}";"званочак {@be}";"дзвоники {@uk}";
415;"kiuru {@fi}";"lõoke {@et}";"pacsirta {@hu}";"lark {@en}";"leeuwerik {@nl}";"Lerche {@de}";"lärka {@sv}";"lerke {@nb}";"lerke {@nn}";"lærke {@da}";"lævirki {@is}";"vyturys {@lt}";"cīrulis {@lv}";"laureshë {@sq}";"γαλιάντρα {@el}";"galerita {@la}";"allodola {@it}";"alouette {@fr}";"alondra {@es}";"alosa {@ca}";"cotovia {@pt}";"ciocârlie {@ro}";"skowronek {@pl}";"skřivan {@cs}";"škovránok {@sk}";"škrjanci {@sl}";"ševa {@hr}";"шева {@sr}";"чучулига {@bg}";"жаворонок {@ru}";"бавіцца {@be}";"бавитися {@uk}";"Q3612614"
416;"kolmoisvuori {@fi}";"kolmikküngas {@et}";"hármas halom {@hu}";"trimount {@en}";"drietoppige heuvel {@nl}";"Dreiberg {@de}";"treberg {@sv}";"treberg {@nb}";"treberg {@nn}";"trebjerg {@da}";"þríberg {@is}";;"trejkalne {@lv}";;"βουνού των τριών κορυφών {@el}";"tricollis {@la}";"monte di tre cime {@it}";"tertre de trois coupeaux {@fr}";"otero {@es}";"tossal {@ca}";"montanha {@pt}";;"trójwzgórze {@pl}";"trojvrší {@cs}";"trojvrší {@sk}";"heraldični trohrib {@sl}";"trobrijeg {@hr}";;"тривърха планина {@bg}";"трёхгорье {@ru}";;"тригір'я {@uk}";"Q1257370"
420;"korppi {@fi}";"ronk {@et}";"holló {@hu}";"raven {@en}";"raaf {@nl}";"Rabe {@de}";"korp {@sv}";"ravn {@nb}";"ramn {@nn}";"ravn {@da}";"hrafn {@is}";"varnas {@lt}";"krauklis {@lv}";"korb {@sq}";"κοράκι {@el}";"corvus {@la}";"corvo {@it}";"corbeau {@fr}";"cuervo {@es}";"corb {@ca}";"corvo {@pt}";"corb {@ro}";"kruk {@pl}";"krkavec {@cs}";"krkavec {@sk}";"krokar {@sl}";"gavran {@hr}";"гавран {@sr}";"гарван {@bg}";"ворон {@ru}";"крумкач {@be}";"ворон {@uk}";"Q1421395"
421;"kota {@fi}";"püstkoda {@et}";;"goahti {@en}";;"Kote {@de}";"kåta {@sv}";"lavvo {@nb}";"lavvo {@nn}";"sametelt {@da}";"lappatjald {@is}";;;;;"tentorium Lapponicum {@la}";"tenda lappone {@it}";"goahti {@fr}";"cabaña {@es}";;"tenda dos Lapões {@pt}";;"namiot Lapończyków {@pl}";;;;;;;"саамская яранга {@ru}";;;
423;"koveli {@fi}";;;"spoon gouge {@en}";"verkropt guts {@nl}";"Schnitzmesser {@de}";"krokkniv {@sv}";;;"skekniv {@da}";;;;;"κουτάλι σκαρπέλο {@el}";"scalprum {@la}";"cucchiaio sgorbia {@it}";"gouge contre-coudée {@fr}";;;;;"łyżka dłuta {@pl}";"dláto lžíce {@cs}";"dláto lyžice {@sk}";;;;;;;;
424;"kranaatti {@fi}";"granaat {@et}";"gránát {@hu}";"grenade {@en}";"granaat {@nl}";"Granate {@de}";"granat {@sv}";"granat {@nb}";"granat {@nn}";"granat {@da}";"granat {@is}";"granata {@lt}";"granāta {@lv}";"granatë {@sq}";"γρανάτα {@el}";"granata {@la}";"granata da guerra {@it}";"grenade de guerre {@fr}";"granada de guerra {@es}";"granada {@ca}";"granada {@pt}";"grenadă {@ro}";"granat {@pl}";"granát {@cs}";"granát {@sk}";"granata {@sl}";"granata {@hr}";"гренада {@sr}";"граната {@bg}";"граната {@ru}";"грэнада {@be}";"гренада {@uk}";"Q1542412"
425;"kuhilas {@fi}";"hakk [2] {@et}";;"shock {@en}";"hok {@nl}";"Hucke {@de}";"skyl {@sv}";"rauk {@nb}";"rauk {@nn}";"trave {@da}";"kornskrúf {@is}";;"statiņš {@lv}";;;"strues mergitum {@la}";;"gerbier {@fr}";"tresnal {@es}";;"meda {@pt}";;;;;;"krstina {@hr}";"крстина {@sr}";;;;;
426;"kukko {@fi}";"kukk {@et}";"kakas {@hu}";"cock {@en}";"haan {@nl}";"Hahn {@de}";"tupp {@sv}";"hane {@nb}";"hane {@nn}";"hane {@da}";"hani {@is}";"gaidys {@lt}";"gailis {@lv}";"gjel {@sq}";"κόκορας {@el}";"gallus {@la}";"gallo {@it}";"coq {@fr}";"gallo {@es}";"gall {@ca}";"galo {@pt}";"cocoș {@ro}";"kogut {@pl}";"kohout {@cs}";"kohút {@sk}";"petelin {@sl}";"pijetao {@hr}";"петао {@sr}";"петел {@bg}";"петух {@ru}";"певень {@be}";"півень {@uk}";"Q688973"
428;"kuokanterä {@fi}";;;"hoe blade {@en}";;"Hackenblatt {@de}";"hackans blad {@sv}";;;;;;;;;"ferrum sarculi {@la}";"lama di zappa {@it}";"lame de houe {@fr}";"hoja de azada {@es}";"aixada desmanegada {@ca}";;;"ostrze motyki {@pl}";;;;;;;"налопатник {@ru}";;;
429;"kuovi {@fi}";"koovitaja {@et}";"póling {@hu}";"curlew {@en}";"wulp {@nl}";"Brachvogel {@de}";"spov {@sv}";"spove {@nb}";"spove {@nn}";"spove {@da}";"spói {@is}";"kuolinga {@lt}";"kuitala {@lv}";;"τουρλίδα {@el}";"numenius {@la}";"chiurlo {@it}";"courlis {@fr}";"zarapito {@es}";"becut {@ca}";"maçarico-real {@pt}";"culic mare {@ro}";"kulik {@pl}";"koliha {@cs}";"hvizdák {@sk}";"veliki škurh {@sl}";"barska šljuka {@hr}";"барска шљука {@sr}";"голям свирец {@bg}";"кроншнеп {@ru}";"кулон {@be}";"кульон {@uk}";"Q3675235"
430;"kuparinmerkki {@fi}";"vase sümbol {@et}";"réz szimbólum {@hu}";"copper symbol {@en}";"koper symbool {@nl}";"Kupfersymbol {@de}";"kopparmärke {@sv}";"tegnet for kobber {@nb}";;;;"vario simbolis {@lt}";"varš simbols {@lv}";;;"signum aeris {@la}";"simbolo del rame {@it}";"symbole de cuivre {@fr}";"símbolo de cobre {@es}";"símbol de coure {@ca}";"símbolo de cobre {@pt}";"simbolul de cupru {@ro}";"symbol miedzi {@pl}";;;;"simbol bakra {@hr}";"симбол бакра {@sr}";;"символ меди {@ru}";"сімвал медзі {@be}";"символ міді {@uk}";
432;"musta ympyrä {@fi}";"must sõõr {@et}";;"pellet {@en}";"zwarte koek {@nl}";"Kanonenkugel {@de}";"svart rundel {@sv}";;;;;;;;"μαύρο κύκλο {@el}";"pila nigra {@la}";"ogoesse {@it}";"tourteau de sable {@fr}";"ogoese {@es}";"rodella de sable {@ca}";"ogoese {@pt}";"disc negru {@ro}";"koło czarne {@pl}";"černá kotouč {@cs}";"čierna kruh {@sk}";;"crni krug {@hr}";"ћуле {@sr}";;"чёрный кружок {@ru}";"чорны кружок {@be}";"чорне кружало {@uk}";"Q60434742"
433;"kylväjä {@fi}";"külvaja {@et}";"vető {@hu}";"sower {@en}";"zaaier {@nl}";"Sämann {@de}";"såningsman {@sv}";"såmannen {@nb}";"såmannen {@nn}";"sædemand {@da}";"sáðmaður {@is}";"sėjėjas {@lt}";"sējējs {@lv}";;"σπορέας {@el}";"sator {@la}";"seminatore {@it}";"semeur {@fr}";"sembrador {@es}";"sembrador {@ca}";"semeador {@pt}";"semănător {@ro}";"siewca {@pl}";"rozsévač {@cs}";"rozsievač {@sk}";"sejalec {@sl}";"sejač {@hr}";"сејач {@sr}";"сеяч {@bg}";"сеятель {@ru}";"сейбіт {@be}";"сіяч {@uk}";"Q55374831"
434;"kynttilä {@fi}";"küünal {@et}";"gyertya {@hu}";"candle {@en}";"kaars {@nl}";"Kerze {@de}";"ljus {@sv}";"lys {@nb}";"lys {@nn}";"lys {@da}";"kerti {@is}";"žvakė {@lt}";"svece {@lv}";"qiriu {@sq}";"κερί {@el}";"candela {@la}";"candela {@it}";"chandelle {@fr}";"candela {@es}";"espelma {@ca}";"vela {@pt}";"lumânare {@ro}";"świeca {@pl}";"svíčka {@cs}";"svieca {@sk}";"sveča {@sl}";"svijeća {@hr}";"свећа {@sr}";"свещ {@bg}";"свеча {@ru}";"свечка {@be}";"свічка {@uk}";"Q1739735"
435;"käki {@fi}";"kägu {@et}";"kakukk {@hu}";"cuckoo {@en}";"koekoek {@nl}";"Kuckuck {@de}";"gök {@sv}";"gjøk {@nb}";"gauk {@nn}";"gøg {@da}";"gaukur {@is}";"gegutė {@lt}";"dzeguze {@lv}";"qyqja {@sq}";"κούκος {@el}";"cuculus {@la}";"cuculo {@it}";"coucou {@fr}";"cuco {@es}";"cucut {@ca}";"cuco-canoro {@pt}";"cuc {@ro}";"kukułka {@pl}";"kukačka {@cs}";"kukučka {@sk}";"kukavica {@sl}";"kukavica {@hr}";"кукавица {@sr}";"кукувица {@bg}";"кукушка {@ru}";"зязюля {@be}";"зозуля {@uk}";"Q55334075"
436;"käsivarsi {@fi}";"käsivars {@et}";"kar {@hu}";"arm {@en}";"arm {@nl}";"Arm {@de}";"arm {@sv}";"arm {@nb}";"arm {@nn}";"arm {@da}";"armur {@is}";"ranka {@lt}";"roka {@lv}";"krah {@sq}";"μπράτσο {@el}";"bracchium {@la}";"braccio {@it}";"bras {@fr}";"brazo {@es}";"braç {@ca}";"braço {@pt}";"braț {@ro}";"ramię {@pl}";"paže {@cs}";"paže {@sk}";"roko {@sl}";"ruka {@hr}";"рука {@sr}";"ръка {@bg}";"рука {@ru}";"рука {@be}";"рука {@uk}";"Q676215"
437;"köysi {@fi}";"köis {@et}";"kötél {@hu}";"cord {@en}";"touw {@nl}";"Seil {@de}";"rep {@sv}";"tau {@nb}";"tau {@nn}";"tov {@da}";"reipi {@is}";"virvė {@lt}";"virve {@lv}";"litar {@sq}";"σχοινί {@el}";"chorda {@la}";"corda {@it}";"corde {@fr}";"cuerda {@es}";"corda {@ca}";"corda {@pt}";"sfoară {@ro}";"lina {@pl}";"lano {@cs}";"lano {@sk}";"vrv {@sl}";"uže {@hr}";"уже {@sr}";"въже {@bg}";"канат {@ru}";"канат {@be}";"канат {@uk}";"Q58149008"
438;"laakeripuu {@fi}";"loorber {@et}";"babérfa {@hu}";"laurel {@en}";"laurierboom {@nl}";"Lorbeerbaum {@de}";"lagerträd {@sv}";"laurbær {@nb}";"laurbær {@nn}";"laurbær {@da}";"lárviður {@is}";"lauras {@lt}";"lauru koks {@lv}";"dafinë {@sq}";"δάφνη {@el}";"laurus {@la}";"alloro {@it}";"laurier {@fr}";"laurel {@es}";"llorer {@ca}";"louro {@pt}";"dafin {@ro}";"wawrzyn {@pl}";"vavřín {@cs}";"vavrín {@sk}";"lovor {@sl}";"lovor {@hr}";"ловор {@sr}";"лавър {@bg}";"лавр благородный {@ru}";"лаўр высакародны {@be}";"лавр благородний {@uk}";"Q788037"
440;"lapionterä {@fi}";;"ásófej {@hu}";"spade iron {@en}";"schopijzer {@nl}";"Schaufelblatt {@de}";"spadblad {@sv}";;;;;"kastuvas ašmenys {@lt}";"lāpsta dzelzs {@lv}";;;"ferrum vangae {@la}";;"fer de pelle {@fr}";"cuchilla de pala {@es}";"fanga desmanegada {@ca}";;;"ostrze łopaty {@pl}";;;;;;;"лезвие лопаты {@ru}";;;
441;"lato {@fi}";"küün {@et}";"istálló {@hu}";"barn {@en}";"schuur {@nl}";"Scheune {@de}";"lada {@sv}";"løe {@nb}";"løe {@nn}";"lade {@da}";"hlaða {@is}";"svirnas {@lt}";"klēts {@lv}";"hangar {@sq}";"σιταποθήκη {@el}";"horreum {@la}";"fienile {@it}";"grange {@fr}";"galpón {@es}";"graner {@ca}";"celeiro {@pt}";"hambar {@ro}";"stodoła {@pl}";"stodola {@cs}";"stodola {@sk}";"skedenj {@sl}";"štala {@hr}";"амбар {@sr}";"обор {@bg}";"сарай {@ru}";"хлеў {@be}";"сарай {@uk}";"Q58092612"
442;"leili {@fi}";"lähker {@et}";"csobolyó {@hu}";"bottell {@en}";"vaatje {@nl}";"Lägel {@de}";"lägel {@sv}";"hit {@nb}";;"lejle {@da}";;"gertuvė {@lt}";;"kaceku {@sq}";;"lagoena lignea {@la}";"bottiglione {@it}";"gourde {@fr}";"bota {@es}";"bota {@ca}";;;"bukłak {@pl}";;;"steklenico {@sl}";;;;"фляга {@ru}";;"фляга {@uk}";
